Fact_ID;Fecha;Productos FK;País FK;Ingresos;Gastos;Beneficios;Margenes
669;2018/01/01;1;40;179848,4171;107621,2928;72227,12429;0,671122995
670;2018/01/01;4;40;379480,16;327037,6699;52442,49007;0,160356115
671;2018/01/01;6;40;105119,1579;80667,37276;24451,78513;0,30311865
672;2018/01/01;2;40;52559,57895;26490,02779;26069,55116;0,984126984
673;2018/01/01;7;41;187854,9491;172059,7983;15795,15082;0,091800357
674;2018/01/01;3;41;385523,2164;255271,444;130251,7724;0,510248112
675;2018/01/01;5;41;1043638,606;939274,7455;104363,8606;0,111111111
676;2018/01/01;1;41;411634,3506;283176,0446;128458,306;0,453634085
677;2018/01/01;4;41;1341821,065;1234972,351;106848,7144;0,086519115
678;2018/01/01;6;41;267668,9689;228665,7763;39003,19261;0,170568562
679;2018/01/01;2;41;166914,7367;99314,26832;67600,46835;0,680672269
680;2018/01/01;7;42;81374,85371;64701,6656;16673,18811;0,257693337
681;2018/01/01;3;42;132699,5163;78004,23743;54695,27891;0,701183432
682;2018/01/01;5;42;441370,1304;396994,5389;44375,59149;0,111778846
683;2018/01/01;1;42;152082,5918;89398,11481;62684,47695;0,701183432
684;2018/01/01;4;42;410162,1414;383480,887;26681,25445;0,069576491
685;2018/01/01;6;42;126105,7516;114239,6561;11866,09542;0,103870196
686;2018/01/01;2;42;57761,09815;35900,74408;21860,35407;0,608910891
687;2018/01/01;7;43;22851,48283;20877,94568;1973,537154;0,094527363
688;2018/01/01;3;43;40184,11698;27117,35067;13066,76631;0,48185999
689;2018/01/01;5;43;74467,06993;63103,94667;11363,12326;0,18006993
690;2018/01/01;1;43;43287,76829;29495,38971;13792,37859;0,467611336
691;2018/01/01;4;43;115747,7283;96596,74049;19150,98777;0,198257081
692;2018/01/01;6;43;29335,5124;26036,2197;3299,292693;0,126719344
693;2018/01/01;2;43;14627,46016;8598,402671;6029,057494;0,701183432
694;2018/01/01;7;44;280821,7821;249962,2456;30859,53649;0,12345679
695;2018/01/01;3;44;542640,5865;295985,7744;246654,812;0,833333333
696;2018/01/01;5;44;1312203,6;1277881,529;34322,07143;0,026858571
697;2018/01/01;1;44;647275,3184;353059,2646;294216,0538;0,833333333
698;2018/01/01;4;44;1977293,096;1965357,034;11936,06164;0,006073228
699;2018/01/01;6;44;379848,4105;332367,3592;47481,05132;0,142857143
700;2018/01/01;2;44;209191,8783;134480,4932;74711,38509;0,555555556
701;2018/01/01;7;45;92310,37895;69484,53979;22825,83916;0,328502415
702;2018/01/01;3;45;128208,8596;65943,94825;62264,9114;0,944209637
703;2018/01/01;5;45;292316,2;248540,9468;43775,25316;0,176128939
704;2018/01/01;1;45;184232,8992;111329,3091;72903,5901;0,654846336
705;2018/01/01;4;45;707216,6129;623064,9796;84151,63333;0,135060766
706;2018/01/01;6;45;116306,1804;94620,70545;21685,47492;0,229183188
707;2018/01/01;2;45;68298,17757;40348,46183;27949,71574;0,692708333
708;2018/01/01;7;46;16193,61315;14117,5089;2076,10425;0,147058824
709;2018/01/01;3;46;26833,64744;14636,53497;12197,11247;0,833333333
710;2018/01/01;5;46;62478,34328;48896,09474;13582,24854;0,277777778
711;2018/01/01;1;46;29273,06993;17075,95746;12197,11247;0,714285714
712;2018/01/01;4;46;87209,35417;73995,81566;13213,53851;0,178571429
713;2018/01/01;6;46;23716,9915;20123,50794;3593,483561;0,178571429
714;2018/01/01;2;46;11824,99718;6449,998459;5374,998716;0,833333333
715;2018/01/01;7;47;19168,11797;16772,10322;2396,014746;0,142857143
716;2018/01/01;3;47;30524,95087;19999,10574;10525,84513;0,526315789
717;2018/01/01;5;47;81243,33077;72216,29402;9027,036752;0,125
718;2018/01/01;1;47;44752,6822;28177,61472;16575,06748;0,588235294
719;2018/01/01;4;47;106683,1616;87632,59704;19050,56457;0,217391304
720;2018/01/01;6;47;32200,10061;28175,08803;4025,012576;0,142857143
721;2018/01/01;2;47;13386,10013;8428,285265;4957,814862;0,588235294
722;2018/01/01;7;48;176302,4967;142398,1704;33904,32628;0,238095238
723;2018/01/01;3;48;271373,4676;166999,057;104374,4106;0,625
724;2018/01/01;5;48;729471,7982;618945,7681;110526,03;0,178571429
725;2018/01/01;1;48;313041,0472;187824,6283;125216,4189;0,666666667
726;2018/01/01;4;48;924563,093;828254,4375;96308,65552;0,11627907
727;2018/01/01;6;48;250039,0755;216250,0112;33789,06425;0,15625
728;2018/01/01;2;48;123275,0791;73965,04744;49310,03163;0,666666667
729;2018/01/01;7;49;164349,2744;143005,2127;21344,0616;0,149253731
730;2018/01/01;3;49;273734,0563;179343,0024;94391,05389;0,526315789
731;2018/01/01;5;49;751524,4091;670715,3328;80809,07625;0,120481928
732;2018/01/01;1;49;375762,2045;236591,0177;139171,1869;0,588235294
733;2018/01/01;4;49;1589763,173;1393496,115;196267,0584;0,14084507
734;2018/01/01;6;49;254362,1077;222566,8442;31795,26346;0,142857143
735;2018/01/01;2;49;116433,3592;77622,23944;38811,11972;0,5
736;2018/01/01;7;50;133481,4758;117777,7727;15703,70303;0,133333333
737;2018/01/01;3;50;183083,3535;117696,4415;65386,91196;0,555555556
738;2018/01/01;5;50;445592,5735;400123,9436;45468,62995;0,113636364
739;2018/01/01;1;50;219567,3551;141150,4425;78416,91253;0,555555556
740;2018/01/01;4;50;878269,4203;687341,2854;190928,1348;0,277777778
741;2018/01/01;6;50;163343,9084;143423,9195;19919,98882;0,138888889
742;2018/01/01;2;50;77494,36061;47688,8373;29805,52331;0,625
743;2018/01/01;7;51;103109,717;91778,97889;11330,73813;0,12345679
744;2018/01/01;3;51;153359,3892;100476,8412;52882,54801;0,526315789
745;2018/01/01;5;51;331928,5411;298735,687;33192,85411;0,111111111
746;2018/01/01;1;51;195409,5444;117245,7266;78163,81774;0,666666667
747;2018/01/01;4;51;682557,2817;612908,5795;69648,70221;0,113636364
748;2018/01/01;6;51;149112,5138;131569,8652;17542,64869;0,133333333
749;2018/01/01;2;51;67495,21866;42496,98953;24998,22913;0,588235294
750;2018/01/01;7;52;2914457,333;2503278,348;411178,9849;0,164256198
751;2018/01/01;3;52;5682669,478;3344982,703;2337686,775;0,698863636
752;2018/01/01;5;52;11657829,31;9898049,511;1759779,804;0,177790564
753;2018/01/01;1;52;6005548,417;3829625,078;2175923,34;0,568181818
754;2018/01/01;4;52;28311871,17;24199971,29;4111899,883;0,16991342
755;2018/01/01;6;52;4054897,156;3427597,596;627299,56;0,183014354
756;2018/01/01;2;52;2048404,113;1233660,448;814743,6649;0,660427807
757;2018/01/01;7;53;74971,95248;60271,56964;14700,38284;0,243902439
758;2018/01/01;3;53;116676,6077;71800,98936;44875,61835;0,625
759;2018/01/01;5;53;255538,2042;229726,2644;25811,93982;0,112359551
760;2018/01/01;1;53;122589,2736;73553,56419;49035,70946;0,666666667
761;2018/01/01;4;53;518377,5;446380,625;71996,875;0,161290323
762;2018/01/01;6;53;105791,3265;93631,40394;12159,92259;0,12987013
763;2018/01/01;2;53;54078,12966;33278,84902;20799,28064;0,625
764;2018/01/01;7;54;68998,37389;60784,28176;8214,09213;0,135135135
765;2018/01/01;3;54;92270,01479;61513,3432;30756,6716;0,5
766;2018/01/01;5;54;249498,12;210514,0388;38984,08125;0,185185185
767;2018/01/01;1;54;152133;101422;50711;0,5
768;2018/01/01;4;54;389840,8125;325932,4826;63908,32992;0,196078431
769;2018/01/01;6;54;90660,65407;72884,05523;17776,59884;0,243902439
770;2018/01/01;2;54;50628,67695;31877,31512;18751,36183;0,588235294
771;2018/01/01;7;55;135056,0473;107538,3777;27517,66964;0,25588697
772;2018/01/01;3;55;227118,474;149898,1929;77220,28118;0,515151515
773;2018/01/01;5;55;631127,2981;538179,4596;92947,83844;0,172707889
774;2018/01/01;1;55;305289,4837;172183,2688;133106,2149;0,773049645
775;2018/01/01;4;55;1312744,78;1086103,255;226641,5253;0,208674014
776;2018/01/01;6;55;205116,3719;169937,5092;35178,86268;0,207010582
777;2018/01/01;2;55;89546,02865;55518,53776;34027,49089;0,612903226
778;2018/01/01;7;56;9939,323017;8662,112632;1277,210385;0,147447908
779;2018/01/01;3;56;16770,68435;11019,88585;5750,798498;0,521856449
780;2018/01/01;5;56;37869,1228;33473,59962;4395,523182;0,131313131
781;2018/01/01;1;56;20709,67653;12527,10325;8182,573282;0,653189578
782;2018/01/01;4;56;69298,20215;60753,72397;8544,478183;0,140641225
783;2018/01/01;6;56;15547,44045;14950,56831;596,8721355;0,03992304
784;2018/01/01;2;56;8059,103937;5135,42901;2923,674927;0,569314642
785;2019/01/01;7;1;58136,60958;51297,00845;6839,601127;0,133333333
786;2019/01/01;3;1;110378,2483;72316,78334;38061,46491;0,526315789
787;2019/01/01;5;1;230424,6642;199286,1961;31138,46814;0,15625
788;2019/01/01;1;1;109611,7326;70464,68527;39147,04737;0,555555556
789;2019/01/01;4;1;415370,7763;367627,0089;47743,76739;0,12987013
790;2019/01/01;6;1;97132,85846;86908,34704;10224,51142;0,117647059
791;2019/01/01;2;1;49479,90439;32986,60293;16493,30146;0,5
792;2019/01/01;7;2;100965,1283;84137,60688;16827,52138;0,2
793;2019/01/01;3;2;134231,0954;80538,65723;53692,43815;0,666666667
794;2019/01/01;5;2;478803,701;388463,3801;90340,32095;0,23255814
795;2019/01/01;1;2;201056,0996;123726,8305;77329,26906;0,625
796;2019/01/01;4;2;473917,949;426047,4491;47870,4999;0,112359551
797;2019/01/01;6;2;116109,8975;102608,7466;13501,15087;0,131578947
798;2019/01/01;2;2;77021,49088;43533,88615;33487,60473;0,769230769
799;2019/01/01;7;4;63746,59956;51067,33085;12679,2687;0,248285322
800;2019/01/01;3;4;113887,2055;64536,08314;49351,1224;0,764705882
801;2019/01/01;5;4;297046,0103;214921,5251;82124,4852;0,382113821
802;2019/01/01;1;4;98004,97619;54279,67912;43725,29707;0,805555556
803;2019/01/01;4;4;472351,8525;361891,4899;110460,3626;0,305230617
804;2019/01/01;6;4;75824,90263;59604,13232;16220,77031;0,272141707
805;2019/01/01;2;4;44880,78349;22830,65943;22050,12406;0,965811966
806;2019/01/01;7;5;22981,92869;19602,2333;3379,695396;0,172413793
807;2019/01/01;3;5;34914,85321;23276,5688;11638,2844;0,5
808;2019/01/01;5;5;86455,82698;73154,93053;13300,89646;0,181818182
809;2019/01/01;1;5;36802,14257;22647,47235;14154,67022;0,625
810;2019/01/01;4;5;125211,8874;109753,6297;15458,2577;0,14084507
811;2019/01/01;6;5;29049,15787;26114,8995;2934,25837;0,112359551
812;2019/01/01;2;5;13789,15722;7521,358481;6267,798734;0,833333333
813;2019/01/01;7;6;39740,12179;33004,50792;6735,613862;0,204081633
814;2019/01/01;3;6;55611,93872;34222,73152;21389,2072;0,625
815;2019/01/01;5;6;144767,5865;119807,6578;24959,92871;0,208333333
816;2019/01/01;1;6;63116,66401;41352,29711;21764,3669;0,526315789
817;2019/01/01;4;6;233855,3321;201375,4248;32479,90723;0,161290323
818;2019/01/01;6;6;48641,90907;41041,61078;7600,298292;0,185185185
819;2019/01/01;2;6;23627,87034;13782,92436;9844,945974;0,714285714
820;2019/01/01;7;3;388136,1963;322350,4003;65785,79598;0,204081633
821;2019/01/01;3;3;659215,4444;359572,0606;299643,3838;0,833333333
822;2019/01/01;5;3;1674619,879;1492595,979;182023,8999;0,12195122
823;2019/01/01;1;3;887405,406;581403,5419;306001,8641;0,526315789
824;2019/01/01;4;3;2732274,539;2252928,129;479346,4104;0,212765957
825;2019/01/01;6;3;529726,6964;469530,4809;60196,2155;0,128205128
826;2019/01/01;2;3;277240,1402;151221,8946;126018,2455;0,833333333
827;2019/01/01;7;7;1193758,469;1044538,66;149219,8086;0,142857143
828;2019/01/01;3;7;1804611,465;1160107,37;644504,0946;0,555555556
829;2019/01/01;5;7;4861070,523;4374963,47;486107,0523;0,111111111
830;2019/01/01;1;7;2091390,806;1140758,622;950632,1846;0,833333333
831;2019/01/01;4;7;6744735,35;5960463,798;784271,5523;0,131578947
832;2019/01/01;6;7;1769110,911;1464091,789;305019,1227;0,208333333
833;2019/01/01;2;7;732128,6676;427075,0561;305053,6115;0,714285714
834;2019/01/01;7;8;17815,39308;15668,96017;2146,432901;0,136986301
835;2019/01/01;3;8;31578,90975;20689,63052;10889,27922;0,526315789
836;2019/01/01;5;8;79521,43636;67472,73388;12048,70248;0,178571429
837;2019/01/01;1;8;30692,48421;18887,68259;11804,80162;0,625
838;2019/01/01;4;8;99401,79545;89258,7551;10143,04035;0,113636364
839;2019/01/01;6;8;27681,51266;22032,22436;5649,288298;0,256410256
840;2019/01/01;2;8;11228,95764;7356,90328;3872,054358;0,526315789
841;2019/01/01;7;9;44058,62594;39217,01869;4841,607246;0,12345679
842;2019/01/01;3;9;69142,15044;46094,76696;23047,38348;0,5
843;2019/01/01;5;9;172346,9779;154012,1931;18334,78489;0,119047619
844;2019/01/01;1;9;95670,15918;60236,76689;35433,39229;0,588235294
845;2019/01/01;4;9;312522,52;260435,4333;52087,08667;0,2
846;2019/01/01;6;9;64041,5;57370,51042;6670,989583;0,11627907
847;2019/01/01;2;9;33012,94225;19257,54965;13755,39261;0,714285714
848;2019/01/01;7;10;1664384,381;1529153,15;135231,2309;0,088435374
849;2019/01/01;3;10;2454596,542;1688593,139;766003,4038;0,453634085
850;2019/01/01;5;10;5514660,24;5199536,798;315123,4423;0,060606061
851;2019/01/01;1;10;4135995,168;2454623,219;1681371,949;0,684981685
852;2019/01/01;4;10;9847607,564;8942692,275;904915,2897;0,101190476
853;2019/01/01;6;10;2739069,658;2419511,531;319558,1267;0,132075472
854;2019/01/01;2;10;1089853,8;646804,5378;443049,2622;0,684981685
855;2019/01/01;7;11;55501,43461;48894,12096;6607,313644;0,135135135
856;2019/01/01;3;11;98164,45907;60408,89789;37755,56118;0,625
857;2019/01/01;5;11;188932,9658;167463,3106;21469,6552;0,128205128
858;2019/01/01;1;11;115900,0546;77266,70308;38633,35154;0,5
859;2019/01/01;4;11;551684,26;478126,3587;73557,90133;0,153846154
860;2019/01/01;6;11;79723,15896;64681,0535;15042,10546;0,23255814
861;2019/01/01;2;11;42568,22994;24831,46746;17736,76247;0,714285714
862;2019/01/01;7;12;108965,1;91939,30313;17025,79688;0,185185185
863;2019/01/01;3;12;190315,7568;111017,5248;79298,23202;0,714285714
864;2019/01/01;5;12;380631,5137;313854,0552;66777,45854;0,212765957
865;2019/01/01;1;12;201348,5543;113805,7046;87542,84972;0,769230769
866;2019/01/01;4;12;740962,68;662136,863;78825,81702;0,119047619
867;2019/01/01;6;12;163929,7965;145715,3746;18214,42183;0,125
868;2019/01/01;2;12;91101,96885;51492,41718;39609,55167;0,769230769
869;2019/01/01;7;13;9462,801085;8362,475377;1100,325708;0,131578947
870;2019/01/01;3;13;20602,08268;12017,88156;8584,201115;0,714285714
871;2019/01/01;5;13;48453,0463;42319,7493;6133,297;0,144927536
872;2019/01/01;1;13;20361,59144;13340,35301;7021,238427;0,526315789
873;2019/01/01;4;13;59465,10227;50455,23829;9009,863981;0,178571429
874;2019/01/01;6;13;16880,41613;14743,65459;2136,761535;0,144927536
875;2019/01/01;2;13;8564,531915;4671,562863;3892,969052;0,833333333
876;2019/01/01;7;14;23362,47826;20953,97535;2408,502913;0,114942529
877;2019/01/01;3;14;37576,01399;20496,00763;17080,00636;0,833333333
878;2019/01/01;5;14;91074,0678;75895,0565;15179,0113;0,2
879;2019/01/01;1;14;48848,81818;26644,80992;22204,00826;0,833333333
880;2019/01/01;4;14;160399,1045;128319,2836;32079,8209;0,25
881;2019/01/01;6;14;29203,09783;23988,25893;5214,838898;0,217391304
882;2019/01/01;2;14;14802,67218;8881,603306;5921,068871;0,666666667
883;2019/01/01;7;15;2249092,929;1656573,275;592519,6545;0,357677903
884;2019/01/01;3;15;3629570,659;2153545,257;1476025,401;0,685393258
885;2019/01/01;5;15;8488512,024;6767789,926;1720722,098;0,254251701
886;2019/01/01;1;15;3544025,222;2020094,377;1523930,846;0,754385965
887;2019/01/01;4;15;11695283,23;10199957,73;1495325,499;0,146601147
888;2019/01/01;6;15;2748238,88;1903886,339;844352,541;0,443488943
889;2019/01/01;2;15;1552471,226;780960,5253;771510,7004;0,987899741
890;2019/01/01;7;16;24669,91087;21991,4634;2678,447466;0,121794872
891;2019/01/01;3;16;32798,1474;19499,98945;13298,15795;0,681957187
892;2019/01/01;5;16;97828,9569;85725,02125;12103,93565;0,141194898
893;2019/01/01;1;16;39131,58276;25794,23497;13337,34779;0,517067004
894;2019/01/01;4;16;177314,9844;157616,0183;19698,96607;0,124980737
895;2019/01/01;6;16;31610,47075;31507,25289;103,2178637;0,003276003
896;2019/01/01;2;16;14853,61126;10704,84397;4148,767282;0,387559809
897;2019/01/01;7;17;97202,25702;85395,04168;11807,21534;0,138265819
898;2019/01/01;3;17;167303,513;101385,9289;65917,58413;0,650165017
899;2019/01/01;5;17;328501,0584;315802,2861;12698,77226;0,040211147
900;2019/01/01;1;17;180741,5462;128972,0033;51769,54287;0,401401401
901;2019/01/01;4;17;511416,4205;440570,2046;70846,21589;0,160805736
902;2019/01/01;6;17;119059,9074;104217,1056;14842,80179;0,142421935
903;2019/01/01;2;17;60571,52759;40425,88619;20145,6414;0,498335183
904;2019/01/01;7;18;34708,82558;29129,70325;5579,122334;0,19152692
905;2019/01/01;3;18;57403,05769;36014,17924;21388,87845;0,593901594
906;2019/01/01;5;18;184636,6392;163172,6299;21464,0093;0,131541726
907;2019/01/01;1;18;76865,897;48886,71049;27979,18651;0,572327044
908;2019/01/01;4;18;279839,9063;273236,9422;6602,96408;0,024165708
909;2019/01/01;6;18;48144,5;42971,76535;5172,734651;0,120375195
910;2019/01/01;2;18;23259,42078;13701,91333;9557,507447;0,697530864
911;2019/01/01;7;19;201185,0609;184515,4416;16669,61933;0,090342679
912;2019/01/01;3;19;383532,5693;270461,4859;113071,0834;0,418067227
913;2019/01/01;5;19;747468,5839;723175,855;24292,72898;0,033591731
914;2019/01/01;1;19;395379,1351;228601,0272;166778,1079;0,729559748
915;2019/01/01;4;19;1219085,667;1157857,431;61228,23517;0,052880634
916;2019/01/01;6;19;291746,9972;277576,4287;14170,56843;0,051051051
917;2019/01/01;2;19;140278,3507;101935,6015;38342,74919;0,376146789
918;2019/01/01;7;20;118666,8756;108561,8406;10105,03497;0,093080911
919;2019/01/01;3;20;193908,554;128195,0996;65713,45441;0,512605042
920;2019/01/01;5;20;469462,8149;421317,905;48144,90995;0,114272167
921;2019/01/01;1;20;196760,1504;131042,2601;65717,89022;0,501501502
922;2019/01/01;4;20;601334,3921;616969,0863;-15634,6942;-0,025341131
923;2019/01/01;6;20;149912,4955;146375,2344;3537,26113;0,024165708
924;2019/01/01;2;20;71263,33009;42757,99806;28505,33204;0,666666667
925;2019/01/01;7;21;18691,47117;16598,0264;2093,444771;0,126126126
926;2019/01/01;3;21;34950,96654;21723,36997;13227,59657;0,608910891
927;2019/01/01;5;21;95936,83673;96501,17107;-564,3343337;-0,005847953
928;2019/01/01;1;21;45201,00962;31391,32185;13809,68777;0,439920556
929;2019/01/01;4;21;109323,3721;97453,97741;11869,39468;0,121794872
930;2019/01/01;6;21;25548,39674;24397,34532;1151,051423;0,047179372
931;2019/01/01;2;21;14531,39104;8956,62102;5574,770015;0,622418879
932;2019/01/01;7;22;192039,3976;194399,8818;-2360,484262;-0,012142416
933;2019/01/01;3;22;273216,9347;157969,0641;115247,8706;0,729559748
934;2019/01/01;5;22;614253,6759;604324,6439;9929,032021;0,016429964
935;2019/01/01;1;22;378208,5952;242893,9645;135314,6307;0,557093426
936;2019/01/01;4;22;1574723,06;1425730,032;148993,028;0,104502974
937;2019/01/01;6;22;248878,6445;222043,0342;26835,61037;0,1208577
938;2019/01/01;2;22;118157,9377;74439,50072;43718,43693;0,587301587
939;2019/01/01;7;23;141853,6805;133094,6611;8759,019418;0,065810449
940;2019/01/01;3;23;249177,1888;155627,6624;93549,52641;0,601111171
941;2019/01/01;5;23;688635,14;565603,5859;123031,5541;0,217522585
942;2019/01/01;1;23;350693,8213;212256,2876;138437,5337;0,652218765
943;2019/01/01;4;23;765150,1556;742690,3834;22459,77214;0,030241097
944;2019/01/01;6;23;199867,7187;183148,7184;16719,00038;0,091286472
945;2019/01/01;2;23;109307,1651;66128,04334;43179,12174;0,652962337
946;2019/01/01;7;24;36090,45815;34790,20606;1300,252092;0,037374084
947;2019/01/01;3;24;64255,16863;42879,61586;21375,55276;0,498501499
948;2019/01/01;5;24;163850,68;166649,4268;-2798,74675;-0,016794218
949;2019/01/01;1;24;55354,95946;38709,72315;16645,23631;0,43000143
950;2019/01/01;4;24;165505,7374;132614,2305;32891,50687;0,248023962
951;2019/01/01;6;24;48476,53254;44743,09375;3733,438799;0,083441678
952;2019/01/01;2;24;20819,65438;13517,16061;7302,493775;0,540238737
953;2019/01/01;7;25;37767,32172;35831,11703;1936,204694;0,054036962
954;2019/01/01;3;25;52658,43714;36123,68788;16534,74926;0,457725948
955;2019/01/01;5;25;169086,7248;173411,9252;-4325,200423;-0,02494177
956;2019/01/01;1;25;66777,00362;51002,84443;15774,15919;0,30927999
957;2019/01/01;4;25;347744,3962;319611,8746;28132,52165;0,08802089
958;2019/01/01;6;25;58509,3746;54247,75608;4261,618528;0,07855843
959;2019/01/01;2;25;24906,01757;18816,14047;6089,877096;0,323651766
960;2019/01/01;7;26;20485,33929;22003,98577;-1518,646486;-0,069016882
961;2019/01/01;3;26;30013,40407;23554,51951;6458,884556;0,27420999
962;2019/01/01;5;26;92184,02679;84176,16799;8007,8588;0,095132138
963;2019/01/01;1;26;37408,01087;28011,11854;9396,89233;0,335470085
964;2019/01/01;4;26;114717,9;111266,8032;3451,096825;0,03101641
965;2019/01/01;6;26;32569,75079;31774,80761;794,9431767;0,025018033
966;2019/01/01;2;26;13461,03129;9439,259742;4021,771549;0,426068533
967;2019/01/01;7;27;549716,7495;505314,1569;44402,59254;0,087871262
968;2019/01/01;3;27;772530,9349;546385,3792;226145,5557;0,413893864
969;2019/01/01;5;27;2807693,075;2645662,014;162031,0617;0,061244052
970;2019/01/01;1;27;1150288,352;768162,5617;382125,7907;0,497454328
971;2019/01/01;4;27;3001327,08;2851565,946;149761,1343;0,05251891
972;2019/01/01;6;27;858932,4211;841103,8176;17828,60347;0,021196674
973;2019/01/01;2;27;354295,0556;238042,6718;116252,3838;0,488367833
974;2019/01/01;7;28;2402730,279;2162457,251;240273,0279;0,111111111
975;2019/01/01;3;28;4531384,862;3020923,241;1510461,621;0,5
976;2019/01/01;5;28;9310579,833;8309442,216;1001137,616;0,120481928
977;2019/01/01;1;28;4601367,639;2897157,403;1704210,237;0,588235294
978;2019/01/01;4;28;16552141,93;13882441,61;2669700,31;0,192307692
979;2019/01/01;6;28;3395311,164;3048850,841;346460,3229;0,113636364
980;2019/01/01;2;28;1606137,761;988392,4683;617745,2927;0,625
981;2019/01/01;7;29;11315,27815;9675,382762;1639,895383;0,169491525
982;2019/01/01;3;29;15439,21988;10115,35096;5323,868924;0,526315789
983;2019/01/01;5;29;39735,04651;32639,50249;7095,54402;0,217391304
984;2019/01/01;1;29;20585,62651;11228,52355;9357,102957;0,833333333
985;2019/01/01;4;29;65715,65385;54186,59177;11529,06208;0,212765957
986;2019/01/01;6;29;14900,64244;13364,49374;1536,148705;0,114942529
987;2019/01/01;2;29;6682,947849;4009,768709;2673,17914;0,666666667
988;2019/01/01;7;30;180703,8986;158666,8378;22037,06081;0,138888889
989;2019/01/01;3;30;269479,9419;176555,824;92924,11788;0,526315789
990;2019/01/01;5;30;707641,9847;553806,7707;153835,2141;0,277777778
991;2019/01/01;1;30;452200,4878;255591,5801;196608,9077;0,769230769
992;2019/01/01;4;30;996786,0215;973360,3028;23425,71867;0,024066852
993;2019/01/01;6;30;232917,3367;200567,7066;32349,63009;0,161290323
994;2019/01/01;2;30;139400,1504;81316,75439;58083,39599;0,714285714
995;2019/01/01;7;31;21023,46467;18550,11588;2473,348784;0,133333333
996;2019/01/01;3;31;35064,13571;22077,41878;12986,71693;0,588235294
997;2019/01/01;5;31;94403,44231;75522,75385;18880,68846;0,25
998;2019/01/01;1;31;35189,81362;23055,39513;12134,41849;0,526315789
999;2019/01/01;4;31;107889,6484;96767,00419;11122,64416;0,114942529
1000;2019/01/01;6;31;25904,90237;22256,32458;3648,577799;0,163934426
1001;2019/01/01;2;31;12717,56218;6936,852096;5780,71008;0,833333333
1002;2019/01/01;7;32;142607,9843;114086,3874;28521,59686;0,25
1003;2019/01/01;3;32;256396,2366;139852,4927;116543,7439;0,833333333
1004;2019/01/01;5;32;628937,7769;525833,2233;103104,5536;0,196078431
1005;2019/01/01;1;32;339104,7;203462,82;135641,88;0,666666667
1006;2019/01/01;4;32;1082142,94;861297,4418;220845,4979;0,256410256
1007;2019/01/01;6;32;192632,7746;156960,0386;35672,73604;0,227272727
1008;2019/01/01;2;32;95939,66089;52330,72412;43608,93677;0,833333333
1009;2019/01/01;7;33;253482,0579;213246,8106;40235,24728;0,188679245
1010;2019/01/01;3;33;465181,359;262928,5942;202252,7648;0,769230769
1011;2019/01/01;5;33;926967,2336;737790,2471;189176,9864;0,256410256
1012;2019/01/01;1;33;524770,7066;286238,5672;238532,1394;0,833333333
1013;2019/01/01;4;33;1895440,463;1584712,518;310727,9447;0,196078431
1014;2019/01/01;6;33;369170,0901;325221,2699;43948,82025;0,135135135
1015;2019/01/01;2;33;169100,5473;112733,6982;56366,84909;0,5
1016;2019/01/01;7;34;96326,51692;79762,13352;16564,3834;0,207672271
1017;2019/01/01;3;34;148970,0785;102292,7872;46677,29126;0,45631068
1018;2019/01/01;5;34;388225,053;326517,7025;61707,35053;0,188986233
1019;2019/01/01;1;34;183020,3821;112008,4739;71011,90827;0,633986928
1020;2019/01/01;4;34;575794,4607;490684,842;85109,61872;0,173450678
1021;2019/01/01;6;34;143545,3978;121737,5393;21807,85851;0,179138322
1022;2019/01/01;2;34;81213,48177;49269,51228;31943,9695;0,648351648
1023;2019/01/01;7;35;119208,6674;101435,7388;17772,92859;0,175213675
1024;2019/01/01;3;35;219250,451;133011,9403;86238,51072;0,648351648
1025;2019/01/01;5;35;473803,9407;414240,0167;59563,92397;0,14379085
1026;2019/01/01;1;35;256462,6835;146406,7406;110055,9429;0,751713633
1027;2019/01/01;4;35;698860,8125;618707,5168;80153,29566;0,129549575
1028;2019/01/01;6;35;142989,4246;126239,2348;16750,18973;0,132686084
1029;2019/01/01;2;35;72140,47097;41590,54978;30549,92118;0,73453997
1030;2019/01/01;7;36;260818,8609;227341,1524;33477,70859;0,147257583
1031;2019/01/01;3;36;393643,2809;243271,5476;150371,7333;0,618122977
1032;2019/01/01;5;36;1328546,073;1178346,559;150199,5144;0,127466333
1033;2019/01/01;1;36;504112,3439;305492,0804;198620,2635;0,650165017
1034;2019/01/01;4;36;1371402,398;1158048,156;213354,2419;0,184236071
1035;2019/01/01;6;36;345638,0027;307351,947;38286,05568;0,124567474
1036;2019/01/01;2;36;176648,7853;101841,8649;74806,92039;0,73453997
1037;2019/01/01;7;37;58087,45704;48750,43617;9337,020872;0,19152692
1038;2019/01/01;3;37;114294,3849;70633,92986;43660,45503;0,618122977
1039;2019/01/01;5;37;283694,9911;243118,0105;40576,98054;0,166902405
1040;2019/01/01;1;37;158078,801;105640,247;52438,55399;0,496388029
1041;2019/01/01;4;37;338019,5638;308596,4973;29423,06658;0,095344785
1042;2019/01/01;6;37;101513,8626;93153,89746;8359,965157;0,08974359
1043;2019/01/01;2;37;46115,87663;31120,26571;14995,61092;0,48185999
1044;2019/01/01;7;38;364685,5686;317175,1432;47510,42547;0,149792399
1045;2019/01/01;3;38;558527,4474;316837,3884;241690,0591;0,762820513
1046;2019/01/01;5;38;1754619,245;1601320,932;153298,313;0,095732411
